"bootstrap_id","auc"
1,0.994326241134752
2,0.982978723404255
3,0.998581560283688
4,1
5,0.981560283687943
6,0.971631205673759
7,0.99290780141844
8,0.984397163120567
9,0.981560283687943
10,0.995744680851064
11,0.982978723404255
12,0.985815602836879
13,0.980141843971631
14,0.974468085106383
15,0.995744680851064
16,0.990070921985816
17,0.970212765957447
18,0.971631205673759
19,0.960283687943262
20,0.964539007092199
21,0.957446808510638
22,0.991489361702128
23,0.997163120567376
24,0.988652482269504
25,0.984397163120567
26,0.957446808510638
27,0.988652482269504
28,0.990070921985816
29,0.961702127659575
30,0.985815602836879
31,0.961702127659574
32,0.981560283687943
33,0.954609929078014
34,0.975886524822695
35,0.981560283687943
36,0.974468085106383
37,0.985815602836879
38,0.980141843971631
39,0.982978723404255
40,0.991489361702128
41,0.978723404255319
42,0.971631205673759
43,0.988652482269504
44,0.988652482269504
45,0.968794326241135
46,0.990070921985816
47,0.990070921985816
48,0.931914893617021
49,0.994326241134752
50,0.991489361702128
51,0.980141843971631
52,0.954609929078014
53,0.980141843971631
54,0.991489361702128
55,0.974468085106383
56,0.970212765957447
57,0.977304964539007
58,0.978723404255319
59,0.977304964539007
60,0.960283687943262
61,0.970212765957447
62,1
63,0.937588652482269
64,0.971631205673759
65,0.991489361702128
66,0.980141843971631
67,0.965957446808511
68,1
69,0.975886524822695
70,0.963120567375886
71,0.984397163120567
72,1
73,0.982978723404255
74,0.985815602836879
75,1
76,0.991489361702128
77,0.985815602836879
78,0.947517730496454
79,0.994326241134752
80,1
81,0.977304964539007
82,0.988652482269504
83,0.982978723404255
84,0.980141843971631
85,0.977304964539007
86,0.990070921985816
87,0.971631205673759
88,0.99290780141844
89,0.987234042553191
90,0.995744680851064
91,0.990070921985816
92,0.984397163120567
93,0.967375886524823
94,0.997163120567376
95,0.974468085106383
96,0.982978723404255
97,0.95886524822695
98,0.982978723404255
99,1
100,0.963120567375886
101,0.974468085106383
102,0.973049645390071
103,0.987234042553191
104,0.971631205673759
105,0.980141843971631
106,0.936170212765957
107,0.963120567375886
108,0.970212765957447
109,0.971631205673759
110,0.980141843971631
111,0.990070921985816
112,0.985815602836879
113,0.985815602836879
114,0.985815602836879
115,0.971631205673759
116,0.974468085106383
117,0.994326241134752
118,0.995744680851064
119,1
120,0.954609929078014
121,0.965957446808511
122,0.99290780141844
123,0.974468085106383
124,0.995744680851064
125,0.982978723404255
126,1
127,0.937588652482269
128,0.99290780141844
129,0.931914893617021
130,0.984397163120567
131,0.99290780141844
132,0.981560283687943
133,0.970212765957447
134,0.978723404255319
135,0.970212765957447
136,0.933333333333333
137,0.960283687943262
138,0.984397163120567
139,0.988652482269504
140,0.987234042553191
141,0.987234042553191
142,0.965957446808511
143,0.974468085106383
144,0.975886524822695
145,0.984397163120567
146,0.998581560283688
147,0.965957446808511
148,0.975886524822695
149,0.988652482269504
150,1
151,0.998581560283688
152,0.965957446808511
153,0.981560283687943
154,0.977304964539007
155,0.985815602836879
156,0.985815602836879
157,0.982978723404255
158,0.994326241134752
159,0.997163120567376
160,0.980141843971631
161,0.99290780141844
162,0.978723404255319
163,0.977304964539007
164,0.980141843971631
165,0.988652482269504
166,0.980141843971631
167,0.994326241134752
168,0.994326241134752
169,0.970212765957447
170,0.997163120567376
171,0.990070921985816
172,0.978723404255319
173,0.988652482269504
174,0.990070921985816
175,0.998581560283688
176,0.948936170212766
177,0.985815602836879
178,1
179,0.984397163120567
180,0.982978723404255
181,0.963120567375886
182,0.960283687943262
183,0.997163120567376
184,0.982978723404255
185,1
186,0.95177304964539
187,0.987234042553191
188,0.981560283687943
189,0.981560283687943
190,0.988652482269504
191,0.985815602836879
192,0.924822695035461
193,0.980141843971631
194,0.941843971631206
195,0.939007092198581
196,0.985815602836879
197,0.995744680851064
198,0.975886524822695
199,0.963120567375886
200,0.953191489361702
201,0.967375886524823
202,0.995744680851064
203,0.982978723404255
204,0.977304964539007
205,0.968794326241135
206,0.974468085106383
207,0.980141843971631
208,0.974468085106383
209,1
210,0.991489361702128
211,0.991489361702128
212,0.99290780141844
213,0.987234042553191
214,0.961702127659574
215,0.997163120567376
216,0.977304964539007
217,0.974468085106383
218,0.994326241134752
219,0.997163120567376
220,0.994326241134752
221,0.977304964539007
222,0.980141843971631
223,0.988652482269504
224,0.997163120567376
225,0.984397163120567
226,0.968794326241135
227,0.980141843971631
228,0.963120567375886
229,0.971631205673759
230,0.984397163120567
231,0.994326241134752
232,0.980141843971631
233,0.988652482269504
234,0.991489361702128
235,0.963120567375886
236,1
237,0.956028368794326
238,0.978723404255319
239,0.991489361702128
240,0.975886524822695
241,0.957446808510638
242,0.988652482269504
243,0.977304964539007
244,0.980141843971631
245,0.978723404255319
246,0.994326241134752
247,0.967375886524823
248,0.975886524822695
249,0.984397163120567
250,1
251,0.963120567375886
252,0.981560283687943
253,0.957446808510638
254,0.977304964539007
255,0.998581560283688
256,0.998581560283688
257,0.978723404255319
258,0.997163120567376
259,1
260,0.988652482269504
261,0.980141843971631
262,0.991489361702128
263,0.991489361702128
264,1
265,0.981560283687943
266,1
267,0.971631205673759
268,1
269,0.994326241134752
270,0.987234042553191
271,0.978723404255319
272,1
273,0.995744680851064
274,0.981560283687943
275,0.994326241134752
276,0.965957446808511
277,0.987234042553191
278,0.977304964539007
279,0.971631205673759
280,0.985815602836879
281,0.934751773049645
282,0.975886524822695
283,0.982978723404255
284,0.988652482269504
285,0.963120567375886
286,0.963120567375886
287,0.99290780141844
288,0.99290780141844
289,0.947517730496454
290,0.978723404255319
291,0.978723404255319
292,0.994326241134752
293,0.991489361702128
294,0.957446808510638
295,0.99290780141844
296,0.965957446808511
297,0.988652482269504
298,0.974468085106383
299,0.963120567375886
300,0.975886524822695
301,0.99290780141844
302,0.961702127659574
303,0.99290780141844
304,0.997163120567376
305,0.991489361702128
306,0.985815602836879
307,0.967375886524823
308,0.978723404255319
309,0.985815602836879
310,0.990070921985816
311,0.980141843971631
312,0.948936170212766
313,0.965957446808511
314,0.990070921985816
315,0.965957446808511
316,0.991489361702128
317,0.987234042553191
318,0.995744680851064
319,0.980141843971631
320,0.99290780141844
321,0.981560283687943
322,0.982978723404255
323,0.987234042553191
324,0.984397163120567
325,0.968794326241135
326,0.988652482269504
327,0.988652482269504
328,0.953191489361702
329,0.967375886524823
330,0.985815602836879
331,0.965957446808511
332,0.936170212765957
333,0.985815602836879
334,0.980141843971631
335,0.977304964539007
336,0.997163120567376
337,0.990070921985816
338,0.982978723404255
339,0.971631205673759
340,0.995744680851064
341,0.980141843971631
342,0.987234042553191
343,0.991489361702128
344,0.936170212765957
345,0.963120567375886
346,0.971631205673759
347,0.984397163120567
348,0.973049645390071
349,0.943262411347518
350,0.954609929078014
351,0.995744680851064
352,0.985815602836879
353,0.980141843971631
354,0.963120567375886
355,0.990070921985816
356,0.985815602836879
357,0.991489361702128
358,0.971631205673759
359,1
360,0.956028368794326
361,0.981560283687943
362,0.988652482269504
363,0.973049645390071
364,0.971631205673759
365,0.978723404255319
366,0.980141843971631
367,0.985815602836879
368,0.984397163120567
369,0.95886524822695
370,0.971631205673759
371,0.95886524822695
372,0.995744680851064
373,0.954609929078014
374,0.984397163120567
375,0.978723404255319
376,0.985815602836879
377,0.963120567375887
378,0.967375886524823
379,0.985815602836879
380,0.977304964539007
381,0.988652482269504
382,0.975886524822695
383,0.997163120567376
384,0.961702127659574
385,0.965957446808511
386,0.991489361702128
387,0.968794326241135
388,0.971631205673759
389,0.978723404255319
390,0.994326241134752
391,0.994326241134752
392,0.985815602836879
393,0.991489361702128
394,0.990070921985816
395,0.941843971631206
396,0.980141843971631
397,0.997163120567376
398,1
399,0.981560283687943
400,0.978723404255319
401,0.973049645390071
402,0.981560283687943
403,0.994326241134752
404,0.982978723404255
405,0.960283687943262
406,0.991489361702128
407,0.954609929078014
408,0.977304964539007
409,0.970212765957447
410,0.975886524822695
411,0.978723404255319
412,0.950354609929078
413,0.963120567375886
414,0.970212765957447
415,0.995744680851064
416,0.973049645390071
417,0.970212765957447
418,0.997163120567376
419,0.985815602836879
420,0.954609929078014
421,0.95886524822695
422,0.994326241134752
423,1
424,0.939007092198581
425,0.982978723404255
426,0.987234042553191
427,0.94468085106383
428,0.987234042553191
429,0.995744680851064
430,0.961702127659574
431,1
432,0.978723404255319
433,0.978723404255319
434,0.973049645390071
435,0.965957446808511
436,0.995744680851064
437,0.990070921985816
438,0.987234042553191
439,0.978723404255319
440,0.984397163120567
441,0.985815602836879
442,0.987234042553191
443,0.997163120567376
444,0.988652482269504
445,0.981560283687943
446,0.964539007092199
447,0.971631205673759
448,0.984397163120567
449,0.984397163120567
450,0.970212765957447
451,0.995744680851064
452,0.99290780141844
453,0.957446808510638
454,0.984397163120567
455,0.971631205673759
456,0.964539007092199
457,0.988652482269504
458,0.985815602836879
459,0.99290780141844
460,0.973049645390071
461,0.988652482269504
462,0.988652482269504
463,0.990070921985816
464,1
465,0.968794326241135
466,0.965957446808511
467,0.984397163120567
468,0.995744680851064
469,0.957446808510638
470,0.981560283687943
471,0.995744680851064
472,0.994326241134752
473,0.990070921985816
474,0.988652482269504
475,0.994326241134752
476,0.990070921985816
477,0.985815602836879
478,0.956028368794326
479,0.971631205673759
480,0.991489361702128
481,0.965957446808511
482,0.984397163120567
483,0.981560283687943
484,0.946099290780142
485,0.997163120567376
486,0.991489361702128
487,0.933333333333333
488,0.971631205673759
489,0.975886524822695
490,0.991489361702128
491,0.990070921985816
492,0.968794326241135
493,0.982978723404255
494,0.982978723404255
495,0.997163120567376
496,0.975886524822695
497,0.995744680851064
498,0.982978723404255
499,0.970212765957447
500,0.963120567375886
501,0.980141843971631
502,0.988652482269504
503,0.987234042553191
504,0.988652482269504
505,0.968794326241135
506,0.978723404255319
507,0.954609929078014
508,1
509,0.964539007092199
510,0.994326241134752
511,0.968794326241135
512,0.975886524822695
513,0.981560283687943
514,0.980141843971631
515,0.990070921985816
516,0.95177304964539
517,0.980141843971631
518,0.970212765957447
519,0.960283687943262
520,1
521,0.940425531914894
522,0.982978723404255
523,0.941843971631206
524,0.973049645390071
525,0.99290780141844
526,0.99290780141844
527,0.994326241134752
528,0.965957446808511
529,0.991489361702128
530,0.988652482269504
531,0.994326241134752
532,0.970212765957447
533,0.99290780141844
534,0.984397163120567
535,0.988652482269504
536,0.988652482269504
537,0.982978723404255
538,0.987234042553191
539,0.95886524822695
540,0.975886524822695
541,0.961702127659575
542,0.99290780141844
543,0.980141843971631
544,0.982978723404255
545,0.984397163120567
546,0.978723404255319
547,0.982978723404255
548,0.987234042553191
549,0.997163120567376
550,0.971631205673759
551,0.977304964539007
552,1
553,0.973049645390071
554,0.974468085106383
555,0.957446808510638
556,0.977304964539007
557,0.995744680851064
558,0.961702127659575
559,0.984397163120567
560,0.939007092198581
561,0.953191489361702
562,0.985815602836879
563,0.988652482269504
564,0.978723404255319
565,0.995744680851064
566,0.987234042553191
567,0.988652482269504
568,0.95177304964539
569,0.990070921985816
570,0.998581560283688
571,0.991489361702128
572,0.978723404255319
573,0.950354609929078
574,0.988652482269504
575,0.964539007092199
576,0.953191489361702
577,0.988652482269504
578,0.998581560283688
579,0.950354609929078
580,0.968794326241135
581,1
582,0.968794326241135
583,0.982978723404255
584,0.991489361702128
585,0.995744680851064
586,0.964539007092199
587,0.975886524822695
588,0.985815602836879
589,0.974468085106383
590,0.984397163120567
591,0.990070921985816
592,0.99290780141844
593,0.956028368794326
594,0.99290780141844
595,0.985815602836879
596,0.984397163120567
597,0.991489361702128
598,1
599,0.984397163120567
600,0.984397163120567
601,0.987234042553191
602,0.991489361702128
603,0.985815602836879
604,0.982978723404255
605,0.974468085106383
606,0.977304964539007
607,0.95177304964539
608,0.994326241134752
609,0.990070921985816
610,0.984397163120567
611,0.977304964539007
612,0.941843971631206
613,0.980141843971631
614,0.998581560283688
615,0.990070921985816
616,0.980141843971631
617,0.975886524822695
618,0.991489361702128
619,0.991489361702128
620,0.994326241134752
621,0.985815602836879
622,0.980141843971631
623,0.973049645390071
624,1
625,0.980141843971631
626,0.990070921985816
627,0.980141843971631
628,0.995744680851064
629,0.995744680851064
630,0.967375886524823
631,0.957446808510638
632,0.991489361702128
633,0.978723404255319
634,0.987234042553191
635,0.988652482269504
636,0.964539007092199
637,0.988652482269504
638,0.995744680851064
639,0.980141843971631
640,0.988652482269504
641,1
642,0.987234042553191
643,0.99290780141844
644,0.981560283687943
645,0.981560283687943
646,0.984397163120567
647,0.963120567375886
648,0.961702127659574
649,1
650,0.988652482269504
651,0.968794326241135
652,0.977304964539007
653,0.99290780141844
654,0.980141843971631
655,0.987234042553191
656,0.982978723404255
657,0.988652482269504
658,0.991489361702128
659,0.995744680851064
660,1
661,0.987234042553191
662,0.982978723404255
663,0.994326241134752
664,0.929078014184397
665,0.973049645390071
666,0.987234042553191
667,0.961702127659574
668,0.970212765957447
669,0.971631205673759
670,0.995744680851064
671,0.973049645390071
672,0.985815602836879
673,0.985815602836879
674,0.985815602836879
675,0.974468085106383
676,0.965957446808511
677,0.985815602836879
678,0.927659574468085
679,0.971631205673759
680,0.968794326241135
