"bootstrap_id","auc"
1,0.808484848484848
2,0.746428571428572
3,0.699519230769231
4,0.772889417360285
5,0.774038461538461
6,0.820238095238095
7,0.826397146254459
8,0.785714285714286
9,0.756363636363636
10,0.84468339307049
11,0.844951923076923
12,0.834782608695652
13,0.803088803088803
14,0.776960784313726
15,0.651190476190476
16,0.767156862745098
17,0.891826923076923
18,0.79667063020214
19,0.751515151515151
20,0.833939393939394
21,0.9
22,0.869772998805257
23,0.848484848484848
24,0.881720430107527
25,0.786904761904762
26,0.84969696969697
27,0.790919952210275
28,0.734143049932524
29,0.873774509803922
30,0.760817307692308
31,0.832932692307692
32,0.734143049932524
33,0.852380952380953
34,0.823809523809524
35,0.775155279503106
36,0.819393939393939
37,0.872619047619048
38,0.895362663495838
39,0.78125
40,0.926682692307692
41,0.705454545454546
42,0.884848484848485
43,0.786057692307692
44,0.721153846153846
45,0.89828431372549
46,0.753605769230769
47,0.882142857142857
48,0.897619047619048
49,0.826762246117085
50,0.785714285714286
51,0.89179548156956
52,0.759006211180124
53,0.884803921568628
54,0.666666666666667
55,0.816009557945042
56,0.755151515151515
57,0.790865384615385
58,0.762019230769231
59,0.885714285714286
60,0.755952380952381
61,0.875
62,0.853745541022592
63,0.89247311827957
64,0.865476190476191
65,0.804761904761905
66,0.815476190476191
67,0.945454545454545
68,0.875
69,0.850178359096314
70,0.856971153846154
71,0.775240384615384
72,0.843434343434343
73,0.761904761904762
74,0.764848484848485
75,0.84472049689441
76,0.860294117647059
77,0.886363636363636
78,0.814950980392157
79,0.807646356033453
80,0.878571428571429
81,0.907451923076923
82,0.827329192546584
83,0.765830346475508
84,0.683333333333333
85,0.819593787335723
86,0.884109916367981
87,0.799283154121864
88,0.762019230769231
89,0.860294117647059
90,0.734375
91,0.722981366459627
92,0.894545454545454
93,0.716346153846154
94,0.897619047619048
95,0.964848484848485
96,0.705590062111801
97,0.84375
98,0.854761904761905
99,0.847919655667145
100,0.806490384615384
101,0.839285714285715
102,0.889417360285375
103,0.912783751493429
104,0.796221322537112
105,0.848809523809524
106,0.683393070489845
107,0.900240384615384
108,0.711904761904762
109,0.849462365591398
110,0.816105769230769
111,0.805256869772999
112,0.754761904761905
113,0.831541218637993
114,0.756272401433692
115,0.816009557945042
116,0.848267622461171
117,0.88
118,0.867105263157895
119,0.85
120,0.860714285714286
121,0.78125
122,0.742788461538462
123,0.70952380952381
124,0.939285714285714
125,0.833930704898447
126,0.900240384615385
127,0.850931677018633
128,0.876337693222354
129,0.867857142857143
130,0.786666666666667
131,0.857142857142857
132,0.915865384615385
133,0.883472057074911
134,0.832142857142857
135,0.835125448028674
136,0.792114695340502
137,0.825567502986858
138,0.878676470588235
139,0.878787878787879
140,0.859393939393939
141,0.834134615384615
142,0.886904761904762
143,0.874551971326165
144,0.876225490196078
145,0.841212121212121
146,0.761029411764706
147,0.804086538461539
148,0.933333333333333
149,0.888228299643282
150,0.881720430107527
151,0.757352941176471
152,0.722619047619047
153,0.847222222222222
154,0.727380952380952
155,0.804062126642772
156,0.822115384615385
157,0.889285714285714
158,0.861904761904762
159,0.829656862745098
160,0.853046594982079
161,0.762424242424242
162,0.924848484848485
163,0.805952380952381
164,0.832342449464923
165,0.839460784313726
166,0.896634615384615
167,0.798088410991637
168,0.784313725490196
169,0.806060606060606
170,0.839460784313726
171,0.663082437275986
172,0.859375
173,0.836550836550837
174,0.852380952380952
175,0.815114709851552
176,0.799283154121864
177,0.938181818181818
178,0.781362007168459
179,0.906832298136646
180,0.782142857142857
181,0.85
182,0.86563614744352
183,0.854567307692308
184,0.747596153846154
185,0.822829964328181
186,0.841911764705882
187,0.775388291517324
188,0.917631917631918
189,0.863258026159334
190,0.934289127837515
191,0.852380952380952
192,0.854166666666667
193,0.746730083234245
194,0.791666666666667
195,0.886904761904762
196,0.804994054696789
197,0.88695652173913
198,0.819852941176471
199,0.790062111801242
200,0.801767676767677
201,0.834558823529412
202,0.880952380952381
203,0.721428571428572
204,0.855952380952381
205,0.797979797979798
206,0.877734877734878
207,0.858501783590963
208,0.845422116527943
209,0.880745341614907
210,0.803030303030303
211,0.771804062126643
212,0.827020202020202
213,0.888221153846154
214,0.82060606060606
215,0.908333333333333
216,0.764635603345281
217,0.773913043478261
218,0.796717171717172
219,0.87871581450654
220,0.883333333333333
221,0.843137254901961
222,0.796428571428571
223,0.921492921492922
224,0.882424242424242
225,0.886060606060606
226,0.736519607843137
