"Sample1","Sample2","Distance","Study1","Study2"
504127,499722,0.188599076809871,"SDY112","SDY315"
504128,499722,0.21559568233454,"SDY112","SDY315"
504129,499722,0.244128566770153,"SDY112","SDY315"
504130,499722,0.190228038895459,"SDY112","SDY315"
504131,499722,0.206390524147323,"SDY112","SDY315"
504132,499722,0.207272337163285,"SDY112","SDY315"
504133,499722,0.203268652101529,"SDY112","SDY315"
504134,499722,0.212157000582634,"SDY112","SDY315"
504135,499722,0.195836300401137,"SDY112","SDY315"
504136,499722,0.229201170157255,"SDY112","SDY315"
504137,499722,0.192415678558623,"SDY112","SDY315"
504138,499722,0.22013727639614,"SDY112","SDY315"
504139,499722,0.197009244453987,"SDY112","SDY315"
504140,499722,0.210769314275457,"SDY112","SDY315"
504141,499722,0.174110118320247,"SDY112","SDY315"
504142,499722,0.205125795067199,"SDY112","SDY315"
504143,499722,0.180129785722482,"SDY112","SDY315"
504144,499722,0.204600732579105,"SDY112","SDY315"
504145,499722,0.220898897030115,"SDY112","SDY315"
504146,499722,0.205386988749973,"SDY112","SDY315"
504147,499722,0.222879472660252,"SDY112","SDY315"
504148,499722,0.216273239077974,"SDY112","SDY315"
504149,499722,0.18929921659204,"SDY112","SDY315"
504150,499722,0.244802176891016,"SDY112","SDY315"
504151,499722,0.146296682260839,"SDY112","SDY315"
504152,499722,0.167030629708013,"SDY112","SDY315"
504153,499722,0.208503947896748,"SDY112","SDY315"
504154,499722,0.233637557889825,"SDY112","SDY315"
504155,499722,0.164384814351457,"SDY112","SDY315"
504156,499722,0.224503323410623,"SDY112","SDY315"
504158,499722,0.167860614361246,"SDY112","SDY315"
504159,499722,0.153688431149972,"SDY112","SDY315"
504160,499722,0.243548807527242,"SDY112","SDY315"
504161,499722,0.159053107751944,"SDY112","SDY315"
504162,499722,0.161048468127218,"SDY112","SDY315"
504164,499722,0.218858465010452,"SDY112","SDY315"
504167,499722,0.17402290226081,"SDY112","SDY315"
504168,499722,0.199788182779451,"SDY112","SDY315"
504170,499722,0.195981816366203,"SDY112","SDY315"
504171,499722,0.239800876579692,"SDY112","SDY315"
504172,499722,0.205908631365629,"SDY112","SDY315"
504173,499722,0.199483621994774,"SDY112","SDY315"
504174,499722,0.225697684380083,"SDY112","SDY315"
504175,499722,0.205960785889327,"SDY112","SDY315"
511072,499722,0.160326457110692,"SDY305","SDY315"
511073,499722,0.10595262676551,"SDY305","SDY315"
511074,499722,0.127595040953899,"SDY305","SDY315"
511075,499722,0.11657014072487,"SDY305","SDY315"
511078,499722,0.108931832603063,"SDY305","SDY315"
511079,499722,0.103106673458496,"SDY305","SDY315"
511080,499722,0.119210885853539,"SDY305","SDY315"
511082,499722,0.140762100007912,"SDY305","SDY315"
511083,499722,0.11465096523569,"SDY305","SDY315"
511089,499722,0.0907676313138586,"SDY305","SDY315"
511090,499722,0.11556427462232,"SDY305","SDY315"
511091,499722,0.10742375365898,"SDY305","SDY315"
511092,499722,0.178522975299265,"SDY305","SDY315"
511100,499722,0.192162318323097,"SDY472","SDY315"
511101,499722,0.123188567598789,"SDY472","SDY315"
511102,499722,0.146128456058499,"SDY472","SDY315"
511103,499722,0.112276188647141,"SDY472","SDY315"
511104,499722,0.109003189252092,"SDY472","SDY315"
511105,499722,0.123401848657407,"SDY472","SDY315"
511106,499722,0.101465737552993,"SDY472","SDY315"
511107,499722,0.128499493537159,"SDY472","SDY315"
511108,499722,0.14469424136714,"SDY472","SDY315"
511109,499722,0.133056480782841,"SDY472","SDY315"
511110,499722,0.0999917560170608,"SDY472","SDY315"
511111,499722,0.120434147595098,"SDY472","SDY315"
511112,499722,0.149304809162717,"SDY472","SDY315"
511113,499722,0.140998403218669,"SDY472","SDY315"
511114,499722,0.145424790059748,"SDY472","SDY315"
511115,499722,0.150808650101609,"SDY472","SDY315"
511118,499722,0.152309836494883,"SDY472","SDY315"
511119,499722,0.160133429597062,"SDY472","SDY315"
511120,499722,0.140898056807158,"SDY472","SDY315"
511121,499722,0.147180185830688,"SDY472","SDY315"
511122,499722,0.142871449831499,"SDY472","SDY315"
521437,499722,0.133646826493403,"SDY478","SDY315"
521438,499722,0.219782001742426,"SDY478","SDY315"
521439,499722,0.165232689351425,"SDY478","SDY315"
521440,499722,0.168049940354073,"SDY478","SDY315"
521441,499722,0.177173987125785,"SDY478","SDY315"
521442,499722,0.198650227719214,"SDY478","SDY315"
521443,499722,0.130457171021212,"SDY478","SDY315"
521444,499722,0.142036388539661,"SDY478","SDY315"
521445,499722,0.156954845534502,"SDY478","SDY315"
521446,499722,0.142700494147753,"SDY478","SDY315"
521447,499722,0.219601795074408,"SDY478","SDY315"
521448,499722,0.171131916679405,"SDY478","SDY315"
521449,499722,0.189915327211512,"SDY478","SDY315"
521450,499722,0.129181334558344,"SDY478","SDY315"
521451,499722,0.189278691432681,"SDY478","SDY315"
521452,499722,0.171642639590637,"SDY478","SDY315"
521453,499722,0.156714272321419,"SDY478","SDY315"
521454,499722,0.186159649305527,"SDY478","SDY315"
521455,499722,0.210231777037463,"SDY478","SDY315"
521456,499722,0.179618184243001,"SDY478","SDY315"
521457,499722,0.13366133828278,"SDY478","SDY315"
521458,499722,0.162434068196205,"SDY478","SDY315"
521459,499722,0.130989523565217,"SDY478","SDY315"
521460,499722,0.108897446522861,"SDY478","SDY315"
521461,499722,0.126397993292011,"SDY478","SDY315"
521462,499722,0.139006495053823,"SDY478","SDY315"
521463,499722,0.153191761347286,"SDY478","SDY315"
521464,499722,0.190396592619027,"SDY478","SDY315"
521465,499722,0.128350776670343,"SDY478","SDY315"
521466,499722,0.144589841975871,"SDY478","SDY315"
521467,499722,0.131670857788367,"SDY478","SDY315"
521468,499722,0.103296198584551,"SDY478","SDY315"
521469,499722,0.169838632342674,"SDY478","SDY315"
521470,499722,0.122070574800161,"SDY478","SDY315"
521471,499722,0.150460184923983,"SDY478","SDY315"
521472,499722,0.167972553451284,"SDY478","SDY315"
521473,499722,0.12112840742776,"SDY478","SDY315"
521474,499722,0.168979453704585,"SDY478","SDY315"
521475,499722,0.219541062488297,"SDY478","SDY315"
521476,499722,0.204647140505363,"SDY478","SDY315"
521477,499722,0.15688995399763,"SDY478","SDY315"
521478,499722,0.096977475024612,"SDY478","SDY315"
521479,499722,0.162619621508173,"SDY478","SDY315"
521480,499722,0.176573002449598,"SDY478","SDY315"
521481,499722,0.131372620028912,"SDY478","SDY315"
521482,499722,0.203933507567962,"SDY478","SDY315"
521483,499722,0.163738154001122,"SDY478","SDY315"
521484,499722,0.14559748806088,"SDY478","SDY315"
521485,499722,0.126518812281427,"SDY478","SDY315"
521486,499722,0.148074371810399,"SDY478","SDY315"
521487,499722,0.125455671017188,"SDY478","SDY315"
521488,499722,0.130744681084863,"SDY478","SDY315"
521489,499722,0.167227135237213,"SDY478","SDY315"
521490,499722,0.189716250654255,"SDY478","SDY315"
521491,499722,0.160859291065624,"SDY478","SDY315"
521492,499722,0.137479268445404,"SDY478","SDY315"
521493,499722,0.175848075349908,"SDY478","SDY315"
521494,499722,0.160140114902482,"SDY478","SDY315"
521495,499722,0.186449293984763,"SDY478","SDY315"
521496,499722,0.13681072472076,"SDY478","SDY315"
521497,499722,0.121407929627822,"SDY478","SDY315"
521498,499722,0.153457833416002,"SDY478","SDY315"
521499,499722,0.141993390679526,"SDY478","SDY315"
521500,499722,0.151115370314101,"SDY478","SDY315"
521501,499722,0.159718605000732,"SDY478","SDY315"
521502,499722,0.13974753781804,"SDY478","SDY315"
521503,499722,0.121101967594711,"SDY478","SDY315"
521504,499722,0.144918947794512,"SDY478","SDY315"
521505,499722,0.153770029001667,"SDY478","SDY315"
521895,499722,0.188628550769232,"SDY515","SDY315"
521896,499722,0.184003205593553,"SDY515","SDY315"
521897,499722,0.149391494863988,"SDY515","SDY315"
521898,499722,0.13867968222864,"SDY515","SDY315"
521899,499722,0.166268589771221,"SDY515","SDY315"
521900,499722,0.176609869674652,"SDY515","SDY315"
521901,499722,0.124146283293732,"SDY515","SDY315"
521902,499722,0.132427173348616,"SDY515","SDY315"
521903,499722,0.166686633157868,"SDY515","SDY315"
521905,499722,0.132019096746635,"SDY515","SDY315"
521906,499722,0.154259142691223,"SDY515","SDY315"
521907,499722,0.184884227981476,"SDY515","SDY315"
521908,499722,0.124067617344934,"SDY515","SDY315"
521909,499722,0.188858718905515,"SDY515","SDY315"
521911,499722,0.0973202718235137,"SDY515","SDY315"
521912,499722,0.138046670263955,"SDY515","SDY315"
521913,499722,0.137165051782215,"SDY515","SDY315"
521914,499722,0.138300452975422,"SDY515","SDY315"
521915,499722,0.138687753064966,"SDY515","SDY315"
521916,499722,0.169694665853583,"SDY515","SDY315"
521917,499722,0.155856007791858,"SDY515","SDY315"
521918,499722,0.205919079763519,"SDY515","SDY315"
521919,499722,0.143269795860741,"SDY515","SDY315"
521920,499722,0.18452294644441,"SDY515","SDY315"
521921,499722,0.202974674635594,"SDY515","SDY315"
521922,499722,0.129281463931435,"SDY515","SDY315"
521923,499722,0.116416728725959,"SDY515","SDY315"
521924,499722,0.152494265276821,"SDY515","SDY315"
521925,499722,0.140227216232823,"SDY515","SDY315"
521926,499722,0.106480656622479,"SDY515","SDY315"
521927,499722,0.113425874781272,"SDY515","SDY315"
521928,499722,0.153419504835404,"SDY515","SDY315"
521929,499722,0.118223704711985,"SDY515","SDY315"
521930,499722,0.106395418066217,"SDY515","SDY315"
521931,499722,0.112155166226733,"SDY515","SDY315"
521932,499722,0.143895965890892,"SDY515","SDY315"
521933,499722,0.138240486141153,"SDY515","SDY315"
521934,499722,0.113247436282787,"SDY515","SDY315"
521935,499722,0.125059114131083,"SDY515","SDY315"
521936,499722,0.161416175083945,"SDY515","SDY315"
521937,499722,0.127154285814386,"SDY515","SDY315"
521938,499722,0.171442077870856,"SDY515","SDY315"
521939,499722,0.124556402595311,"SDY515","SDY315"
521940,499722,0.131978910705419,"SDY515","SDY315"
521941,499722,0.109656006000961,"SDY515","SDY315"
521942,499722,0.146690697482684,"SDY515","SDY315"
521943,499722,0.184910296175115,"SDY515","SDY315"
521944,499722,0.190622539364448,"SDY515","SDY315"
521945,499722,0.120865661073395,"SDY515","SDY315"
521946,499722,0.172343023925266,"SDY515","SDY315"
521947,499722,0.18537893892501,"SDY515","SDY315"
521948,499722,0.13761153464417,"SDY515","SDY315"
521949,499722,0.148706031097052,"SDY515","SDY315"
521950,499722,0.10053976350413,"SDY515","SDY315"
521951,499722,0.132338589083172,"SDY515","SDY315"
521952,499722,0.119523999266589,"SDY515","SDY315"
521953,499722,0.122666602054425,"SDY515","SDY315"
521954,499722,0.130236554936957,"SDY515","SDY315"
521955,499722,0.148570955722652,"SDY515","SDY315"
521956,499722,0.108721589379764,"SDY515","SDY315"
521957,499722,0.166741028653346,"SDY515","SDY315"
521958,499722,0.142639292258419,"SDY515","SDY315"
521959,499722,0.0854787917497825,"SDY515","SDY315"
521960,499722,0.161251850386156,"SDY515","SDY315"
521961,499722,0.140051221893095,"SDY515","SDY315"
521962,499722,0.176570214591932,"SDY515","SDY315"
521963,499722,0.116894336042413,"SDY515","SDY315"
521964,499722,0.211291734545054,"SDY515","SDY315"
521965,499722,0.139183347237757,"SDY515","SDY315"
521966,499722,0.196367967382093,"SDY515","SDY315"
521967,499722,0.166268100121208,"SDY515","SDY315"
521968,499722,0.134460008873434,"SDY515","SDY315"
521969,499722,0.140349315307769,"SDY515","SDY315"
521970,499722,0.136825219532043,"SDY515","SDY315"
521971,499722,0.13819943345293,"SDY515","SDY315"
521972,499722,0.105826422952478,"SDY515","SDY315"
521973,499722,0.139434122497806,"SDY515","SDY315"
521974,499722,0.188530464744536,"SDY515","SDY315"
521975,499722,0.165140222137184,"SDY515","SDY315"
455521,499723,0.2202653642998,"SDY113","SDY315"
455522,499723,0.189804980678682,"SDY113","SDY315"
455524,499723,0.187229436301609,"SDY113","SDY315"
455527,499723,0.167365244385635,"SDY113","SDY315"
455540,499723,0.139146095980811,"SDY113","SDY315"
455543,499723,0.16809143256379,"SDY113","SDY315"
455545,499723,0.152167348826284,"SDY113","SDY315"
455550,499723,0.124424122924093,"SDY113","SDY315"
455552,499723,0.116713198217026,"SDY113","SDY315"
455558,499723,0.159991775279217,"SDY113","SDY315"
455578,499723,0.14784879310886,"SDY113","SDY315"
455871,499723,0.193164782919286,"SDY311","SDY315"
455872,499723,0.209770384356382,"SDY311","SDY315"
455873,499723,0.197012378731935,"SDY311","SDY315"
455874,499723,0.205608795920264,"SDY311","SDY315"
455875,499723,0.222227772670653,"SDY311","SDY315"
455876,499723,0.232570901828568,"SDY311","SDY315"
455877,499723,0.197501875344411,"SDY311","SDY315"
455878,499723,0.210709037131282,"SDY311","SDY315"
455879,499723,0.206450806913172,"SDY311","SDY315"
455880,499723,0.218693842405721,"SDY311","SDY315"
455881,499723,0.220452621767632,"SDY311","SDY315"
455882,499723,0.21320435686011,"SDY311","SDY315"
455886,499723,0.162800927932951,"SDY311","SDY315"
455887,499723,0.170180430445103,"SDY311","SDY315"
455888,499723,0.159544000811348,"SDY311","SDY315"
455889,499723,0.166899050837391,"SDY311","SDY315"
455890,499723,0.178163631926445,"SDY311","SDY315"
455891,499723,0.174817181035764,"SDY311","SDY315"
455892,499723,0.177239690564482,"SDY311","SDY315"
455893,499723,0.18552334863516,"SDY311","SDY315"
455894,499723,0.15418713710238,"SDY311","SDY315"
455895,499723,0.164883938627756,"SDY311","SDY315"
455896,499723,0.173151219660514,"SDY311","SDY315"
455897,499723,0.215325690224212,"SDY311","SDY315"
455898,499723,0.200817811769875,"SDY311","SDY315"
455899,499723,0.178215597430738,"SDY311","SDY315"
455900,499723,0.20841145460702,"SDY311","SDY315"
455902,499723,0.142890596996741,"SDY311","SDY315"
455903,499723,0.141237175023968,"SDY311","SDY315"
455904,499723,0.192516446371846,"SDY311","SDY315"
455905,499723,0.198366930188931,"SDY311","SDY315"
455906,499723,0.173997454216064,"SDY311","SDY315"
455907,499723,0.165710834041233,"SDY311","SDY315"
455908,499723,0.16379069081266,"SDY311","SDY315"
455909,499723,0.1984677965329,"SDY311","SDY315"
455910,499723,0.231242528000903,"SDY311","SDY315"
455911,499723,0.189321310152146,"SDY311","SDY315"
455912,499723,0.160896401375729,"SDY311","SDY315"
455913,499723,0.215071447425699,"SDY311","SDY315"
455914,499723,0.189220060266833,"SDY311","SDY315"
455915,499723,0.170855430467996,"SDY311","SDY315"
455916,499723,0.180376331984698,"SDY311","SDY315"
455919,499723,0.133482505515807,"SDY311","SDY315"
455920,499723,0.196298799083956,"SDY311","SDY315"
455921,499723,0.175417223631829,"SDY311","SDY315"
455922,499723,0.146068855722163,"SDY311","SDY315"
455923,499723,0.194155102658633,"SDY311","SDY315"
455924,499723,0.155818134216742,"SDY311","SDY315"
455925,499723,0.170268789316142,"SDY311","SDY315"
455926,499723,0.158142727386562,"SDY311","SDY315"
455927,499723,0.167913736125175,"SDY311","SDY315"
455928,499723,0.187326969403058,"SDY311","SDY315"
455929,499723,0.172489227277991,"SDY311","SDY315"
455930,499723,0.239597758267238,"SDY311","SDY315"
455931,499723,0.174462003353379,"SDY311","SDY315"
455932,499723,0.183241574518765,"SDY311","SDY315"
455933,499723,0.1975775633083,"SDY311","SDY315"
455934,499723,0.189904592054622,"SDY311","SDY315"
455936,499723,0.162235819633802,"SDY311","SDY315"
455937,499723,0.160530375582829,"SDY311","SDY315"
455938,499723,0.154641555094965,"SDY311","SDY315"
455939,499723,0.171320990331084,"SDY311","SDY315"
455940,499723,0.170276376581932,"SDY311","SDY315"
455941,499723,0.183039685959118,"SDY311","SDY315"
455942,499723,0.128346707201277,"SDY311","SDY315"
455943,499723,0.167991512086023,"SDY311","SDY315"
455944,499723,0.182015028759718,"SDY311","SDY315"
455945,499723,0.183906923386852,"SDY311","SDY315"
455946,499723,0.157748912162785,"SDY311","SDY315"
455947,499723,0.16356896150476,"SDY311","SDY315"
455948,499723,0.156790992343599,"SDY311","SDY315"
499681,499723,0.298310199177013,"SDY315","SDY315"
499682,499723,0.22158243615344,"SDY315","SDY315"
499683,499723,0.19721039660283,"SDY315","SDY315"
499684,499723,0.174781235819319,"SDY315","SDY315"
499685,499723,0.164336550279849,"SDY315","SDY315"
499686,499723,0.178544410637736,"SDY315","SDY315"
499687,499723,0.181406349544894,"SDY315","SDY315"
499688,499723,0.152162827105817,"SDY315","SDY315"
499689,499723,0.152934430825841,"SDY315","SDY315"
499690,499723,0.170039895426197,"SDY315","SDY315"
499691,499723,0.146817920023821,"SDY315","SDY315"
499692,499723,0.104187820018694,"SDY315","SDY315"
499693,499723,0.124623163174287,"SDY315","SDY315"
499694,499723,0.151211838382645,"SDY315","SDY315"
499695,499723,0.136452005151849,"SDY315","SDY315"
499696,499723,0.136545656925222,"SDY315","SDY315"
499697,499723,0.155870203053922,"SDY315","SDY315"
499698,499723,0.15757437879435,"SDY315","SDY315"
499699,499723,0.152970842425838,"SDY315","SDY315"
499700,499723,0.167235510094138,"SDY315","SDY315"
499701,499723,0.174899107446284,"SDY315","SDY315"
499702,499723,0.173737210510781,"SDY315","SDY315"
499703,499723,0.163469381214029,"SDY315","SDY315"
499704,499723,0.143338795633377,"SDY315","SDY315"
499705,499723,0.16674214808874,"SDY315","SDY315"
499706,499723,0.14420888429214,"SDY315","SDY315"
499707,499723,0.134408346005385,"SDY315","SDY315"
499708,499723,0.122916941542247,"SDY315","SDY315"
499709,499723,0.129157540425872,"SDY315","SDY315"
499710,499723,0.15219675796543,"SDY315","SDY315"
499711,499723,0.136618949187203,"SDY315","SDY315"
499712,499723,0.0948974980844125,"SDY315","SDY315"
499713,499723,0.166871311068192,"SDY315","SDY315"
499714,499723,0.15353373943296,"SDY315","SDY315"
499715,499723,0.121166336908431,"SDY315","SDY315"
499716,499723,0.191930910480882,"SDY315","SDY315"
499717,499723,0.132480420756116,"SDY315","SDY315"
499718,499723,0.136145037914278,"SDY315","SDY315"
499719,499723,0.114790239588089,"SDY315","SDY315"
499720,499723,0.127677458301347,"SDY315","SDY315"
499721,499723,0.181244611798141,"SDY315","SDY315"
499722,499723,0.126054747863782,"SDY315","SDY315"
499723,499723,0,"SDY315","SDY315"
499724,499723,0.120746730498223,"SDY315","SDY315"
499725,499723,0.104689488928861,"SDY315","SDY315"
499726,499723,0.134745193392403,"SDY315","SDY315"
499727,499723,0.132392727802847,"SDY315","SDY315"
499728,499723,0.0798779728191449,"SDY315","SDY315"
499729,499723,0.107832695620105,"SDY315","SDY315"
499730,499723,0.0954050254932917,"SDY315","SDY315"
499731,499723,0.128702180660803,"SDY315","SDY315"
499732,499723,0.115665482802541,"SDY315","SDY315"
499733,499723,0.144582877441502,"SDY315","SDY315"
499734,499723,0.202590228445469,"SDY315","SDY315"
499735,499723,0.201049320500203,"SDY315","SDY315"
499736,499723,0.121180384973336,"SDY315","SDY315"
499737,499723,0.188873002705838,"SDY315","SDY315"
499738,499723,0.172719036469276,"SDY315","SDY315"
499739,499723,0.194208272077517,"SDY315","SDY315"
499740,499723,0.173965200855681,"SDY315","SDY315"
499742,499723,0.164753451953641,"SDY315","SDY315"
499744,499723,0.143011055763981,"SDY315","SDY315"
499745,499723,0.117509094347694,"SDY315","SDY315"
499746,499723,0.141305078001659,"SDY315","SDY315"
499747,499723,0.174507308821609,"SDY315","SDY315"
499748,499723,0.154075528574765,"SDY315","SDY315"
499749,499723,0.136582915492379,"SDY315","SDY315"
504089,499723,0.196315732032735,"SDY112","SDY315"
504091,499723,0.204568115773112,"SDY112","SDY315"
504092,499723,0.198751612894803,"SDY112","SDY315"
504093,499723,0.20348462221674,"SDY112","SDY315"
504094,499723,0.188789757640055,"SDY112","SDY315"
504095,499723,0.191852375457971,"SDY112","SDY315"
504096,499723,0.189224253441528,"SDY112","SDY315"
504097,499723,0.185255045289954,"SDY112","SDY315"
504098,499723,0.17681257181303,"SDY112","SDY315"
504099,499723,0.201710914731465,"SDY112","SDY315"
504100,499723,0.19089576202939,"SDY112","SDY315"
504101,499723,0.181201061864695,"SDY112","SDY315"
504102,499723,0.176692258903035,"SDY112","SDY315"
504103,499723,0.185782485547607,"SDY112","SDY315"
504104,499723,0.181899307811925,"SDY112","SDY315"
504105,499723,0.179818884582505,"SDY112","SDY315"
504106,499723,0.205616276457863,"SDY112","SDY315"
504107,499723,0.178847503370214,"SDY112","SDY315"
504108,499723,0.164053283095529,"SDY112","SDY315"
504109,499723,0.146515757823539,"SDY112","SDY315"
504110,499723,0.159124262839233,"SDY112","SDY315"
504111,499723,0.156997957315139,"SDY112","SDY315"
504112,499723,0.142309707619003,"SDY112","SDY315"
504113,499723,0.157014352143695,"SDY112","SDY315"
504114,499723,0.179281196181015,"SDY112","SDY315"
504115,499723,0.133142056137442,"SDY112","SDY315"
504116,499723,0.184659885281237,"SDY112","SDY315"
504117,499723,0.158230346127273,"SDY112","SDY315"
504118,499723,0.150990960956223,"SDY112","SDY315"
504119,499723,0.140513978616146,"SDY112","SDY315"
504120,499723,0.158859173442692,"SDY112","SDY315"
504121,499723,0.139551153432028,"SDY112","SDY315"
504122,499723,0.134122441311974,"SDY112","SDY315"
504123,499723,0.151259191958794,"SDY112","SDY315"
504124,499723,0.162471687816807,"SDY112","SDY315"
504125,499723,0.137674566113115,"SDY112","SDY315"
504126,499723,0.1827071883305,"SDY112","SDY315"
504127,499723,0.171612055028328,"SDY112","SDY315"
504128,499723,0.21360112581779,"SDY112","SDY315"
504129,499723,0.221165009045169,"SDY112","SDY315"
504130,499723,0.206132557048677,"SDY112","SDY315"
504131,499723,0.191477193321901,"SDY112","SDY315"
504132,499723,0.196341834811395,"SDY112","SDY315"
504133,499723,0.185606998756435,"SDY112","SDY315"
504134,499723,0.186435206949058,"SDY112","SDY315"
504135,499723,0.172140973983485,"SDY112","SDY315"
504136,499723,0.167589192204172,"SDY112","SDY315"
504137,499723,0.174655821146106,"SDY112","SDY315"
504138,499723,0.199955496883731,"SDY112","SDY315"
504139,499723,0.200070543254904,"SDY112","SDY315"
504140,499723,0.189731682955711,"SDY112","SDY315"
504141,499723,0.173429440931337,"SDY112","SDY315"
504142,499723,0.15659307545089,"SDY112","SDY315"
504143,499723,0.165820245866587,"SDY112","SDY315"
504144,499723,0.188932076963164,"SDY112","SDY315"
504145,499723,0.198223522609454,"SDY112","SDY315"
504146,499723,0.177798788657688,"SDY112","SDY315"
504147,499723,0.19108159627315,"SDY112","SDY315"
504148,499723,0.195981491558345,"SDY112","SDY315"
504149,499723,0.165719242360575,"SDY112","SDY315"
504150,499723,0.228889554105342,"SDY112","SDY315"
504151,499723,0.170866114327998,"SDY112","SDY315"
504152,499723,0.155243031097367,"SDY112","SDY315"
504153,499723,0.192809223511806,"SDY112","SDY315"
504154,499723,0.201441711211483,"SDY112","SDY315"
504155,499723,0.170994381834958,"SDY112","SDY315"
504156,499723,0.208837139918419,"SDY112","SDY315"
504158,499723,0.170260814161289,"SDY112","SDY315"
504159,499723,0.146504788945542,"SDY112","SDY315"
504160,499723,0.214464228341937,"SDY112","SDY315"
504161,499723,0.163229272930859,"SDY112","SDY315"
504162,499723,0.160624878826943,"SDY112","SDY315"
504164,499723,0.196639619201196,"SDY112","SDY315"
504167,499723,0.168206936567588,"SDY112","SDY315"
504168,499723,0.180676954596723,"SDY112","SDY315"
504170,499723,0.165985230932943,"SDY112","SDY315"
504171,499723,0.206235020864451,"SDY112","SDY315"
504172,499723,0.181637216953556,"SDY112","SDY315"
504173,499723,0.184480407158922,"SDY112","SDY315"
504174,499723,0.202383664148243,"SDY112","SDY315"
504175,499723,0.185878471102133,"SDY112","SDY315"
511072,499723,0.203358987388472,"SDY305","SDY315"
511073,499723,0.126990370087208,"SDY305","SDY315"
511074,499723,0.182043222534311,"SDY305","SDY315"
511075,499723,0.130028000871653,"SDY305","SDY315"
511078,499723,0.115463035417837,"SDY305","SDY315"
511079,499723,0.143567633932735,"SDY305","SDY315"
511080,499723,0.129815557046947,"SDY305","SDY315"
511082,499723,0.113624603508719,"SDY305","SDY315"
511083,499723,0.147099745567288,"SDY305","SDY315"
511089,499723,0.164763085099808,"SDY305","SDY315"
511090,499723,0.144386900895319,"SDY305","SDY315"
511091,499723,0.142887049946896,"SDY305","SDY315"
511092,499723,0.164759768225473,"SDY305","SDY315"
511100,499723,0.230017848478912,"SDY472","SDY315"
511101,499723,0.164494178164945,"SDY472","SDY315"
511102,499723,0.198390682190035,"SDY472","SDY315"
511103,499723,0.146538150779508,"SDY472","SDY315"
511104,499723,0.157643479050593,"SDY472","SDY315"
511105,499723,0.154747961131236,"SDY472","SDY315"
511106,499723,0.154506244344047,"SDY472","SDY315"
511107,499723,0.147167673334225,"SDY472","SDY315"
511108,499723,0.14105554482763,"SDY472","SDY315"
511109,499723,0.194100617729462,"SDY472","SDY315"
511110,499723,0.126448863577595,"SDY472","SDY315"
511111,499723,0.168965055521498,"SDY472","SDY315"
511112,499723,0.155298816962398,"SDY472","SDY315"
511113,499723,0.129746754054418,"SDY472","SDY315"
511114,499723,0.139286051955839,"SDY472","SDY315"
511115,499723,0.139230647530119,"SDY472","SDY315"
511118,499723,0.171490885337362,"SDY472","SDY315"
511119,499723,0.173795887831555,"SDY472","SDY315"
511120,499723,0.175528218619968,"SDY472","SDY315"
511121,499723,0.181326373575239,"SDY472","SDY315"
511122,499723,0.152932844949814,"SDY472","SDY315"
521437,499723,0.13072572623354,"SDY478","SDY315"
521438,499723,0.246382442582908,"SDY478","SDY315"
521439,499723,0.208471989303503,"SDY478","SDY315"
521440,499723,0.19820230335999,"SDY478","SDY315"
521441,499723,0.202405549886885,"SDY478","SDY315"
521442,499723,0.206937963548156,"SDY478","SDY315"
521443,499723,0.148911934753258,"SDY478","SDY315"
521444,499723,0.150138721167753,"SDY478","SDY315"
521445,499723,0.173817700041915,"SDY478","SDY315"
521446,499723,0.173616661084579,"SDY478","SDY315"
521447,499723,0.19311606862321,"SDY478","SDY315"
521448,499723,0.158138819547261,"SDY478","SDY315"
521449,499723,0.193765711516275,"SDY478","SDY315"
521450,499723,0.162996917513971,"SDY478","SDY315"
521451,499723,0.18366700462152,"SDY478","SDY315"
521452,499723,0.155105481124689,"SDY478","SDY315"
521453,499723,0.154192188432194,"SDY478","SDY315"
521454,499723,0.188194494337512,"SDY478","SDY315"
521455,499723,0.208783221630627,"SDY478","SDY315"
521456,499723,0.195856622810206,"SDY478","SDY315"
521457,499723,0.183178649167807,"SDY478","SDY315"
521458,499723,0.147503117479969,"SDY478","SDY315"
521459,499723,0.134031531509454,"SDY478","SDY315"
521460,499723,0.159283062515867,"SDY478","SDY315"
521461,499723,0.137375616099297,"SDY478","SDY315"
521462,499723,0.142788775218836,"SDY478","SDY315"
521463,499723,0.16657839099004,"SDY478","SDY315"
521464,499723,0.13711868879213,"SDY478","SDY315"
521465,499723,0.155926415312276,"SDY478","SDY315"
521466,499723,0.166855576628815,"SDY478","SDY315"
521467,499723,0.116555399898057,"SDY478","SDY315"
521468,499723,0.156030898751948,"SDY478","SDY315"
521469,499723,0.16304090328317,"SDY478","SDY315"
521470,499723,0.143692552004483,"SDY478","SDY315"
521471,499723,0.211056113356827,"SDY478","SDY315"
521472,499723,0.198584245864408,"SDY478","SDY315"
521473,499723,0.156936349864423,"SDY478","SDY315"
521474,499723,0.204438757802454,"SDY478","SDY315"
521475,499723,0.194009668432789,"SDY478","SDY315"
521476,499723,0.198417112062346,"SDY478","SDY315"
521477,499723,0.2249900715046,"SDY478","SDY315"
521478,499723,0.157559512665428,"SDY478","SDY315"
521479,499723,0.133193933578377,"SDY478","SDY315"
521480,499723,0.180174910867304,"SDY478","SDY315"
521481,499723,0.175169052953967,"SDY478","SDY315"
521482,499723,0.196240517327432,"SDY478","SDY315"
521483,499723,0.163430887302782,"SDY478","SDY315"
