"tier","n_ref","repeat_id","auc_both","auc_prop","auc_mean","recon_mse","mean_r2","mean_cv","mean_sd_change","ref_samples"
"Top 10%",2,59,0.898148148148148,0.861111111111111,0.869047619047619,0.00390412914111444,0.503023084995072,0.878902758466391,0.0130937150672726,"521941, 511122"
"Top 10%",2,60,0.858465608465609,0.742063492063492,0.793650793650794,0.00424011473456135,0.486140415500559,0.870807481604041,0.0155070873866805,"511114, 504109"
"Top 10%",2,61,0.854497354497354,0.783068783068783,0.845238095238095,0.00503160586281007,0.498478026273204,0.83731560928547,0.0204244694245197,"455948, 504161"
"Top 10%",2,62,0.719576719576719,0.759259259259259,0.633597883597884,0.00449295622110174,0.524975850367211,0.88337664923883,0.0139964403224637,"521923, 511115"
"Top 10%",2,63,0.94973544973545,0.849206349206349,0.911375661375662,0.00447651220252995,0.499246629362734,0.875165810648047,0.0147957472550168,"455946, 521939"
"Top 10%",2,64,0.874338624338624,0.888888888888889,0.85978835978836,0.00466280993449881,0.500540065891188,0.863751295775721,0.0161267079637757,"521965, 521945"
"Top 10%",2,65,0.828042328042328,0.71031746031746,0.829365079365079,0.00445468139540548,0.523773121141692,0.869798134492682,0.0156102570218416,"511114, 511091"
"Top 10%",2,66,0.87962962962963,0.91005291005291,0.876984126984126,0.00469713077843346,0.442941527521871,0.883841101891906,0.0136424016070246,"499693, 504109"
"Top 10%",2,67,0.834656084656084,0.838624338624339,0.818783068783069,0.00446548178188705,0.494109682194241,0.883959584979039,0.0135412830434162,"521914, 499715"
"Top 10%",2,68,0.87037037037037,0.85978835978836,0.793650793650793,0.00470474030769709,0.468614950069522,0.861510711416157,0.0151188960076615,"499733, 504115"
"Top 10%",2,69,0.675925925925926,0.884920634920635,0.55952380952381,0.00376416203492174,0.474453930307145,0.890385638017661,0.0118849831743959,"521467, 521940"
"Top 10%",2,70,0.907407407407407,0.892857142857143,0.917989417989418,0.00462094680292465,0.471505485035183,0.859398727503736,0.0164219327917431,"499711, 521931"
"Top 10%",2,71,0.879629629629629,0.849206349206349,0.876984126984127,0.0048194776216995,0.504773262694302,0.850431534416228,0.0182512727779171,"455942, 521961"
