"cells_per_sample","sample_id","ari","n_cells_actual"
8000,"293",0.884056143738711,8000
8000,"295",0.790211871052666,8000
8000,"297",0.904125596102417,8000
8000,"307",0.807465963742076,8000
8000,"322",0.853262833819906,8000
8000,"334",0.817466615663501,8000
8000,"342",0.833599760503925,8000
8000,"347",0.830387371739795,8000
8000,"358",0.909518681226365,8000
8000,"360",0.761670082905434,8000
8000,"364",0.905641348262252,8000
8000,"373",0.870562234052921,8000
8000,"380",0.782973736697519,8000
8000,"390",0.829466315053992,8000
8000,"406",0.83087986038959,8000
8000,"409",0.860915633878714,8000
8000,"413",0.864290505785957,8000
8000,"428",0.932505053314895,8000
8000,"437",0.900232341045502,8000
8000,"440",0.799285100177063,8000
8000,"442",0.846749307362778,8000
8000,"446",0.906185260332647,8000
8000,"465",0.903355074110354,8000
8000,"501",0.877325574745543,8000
8000,"520",0.855007054159199,8000
8000,"525",0.897111229705009,6443
8000,"528",0.86309286258179,8000
8000,"551",0.919540533784664,8000
8000,"586",0.882486476229759,8000
8000,"587",0.79841091424622,8000
8000,"591",0.89478041109675,8000
8000,"603",0.844828511240302,8000
8000,"608",0.943467796877693,8000
8000,"621",0.921654849150299,8000
8000,"625",0.888247932208248,8000
8000,"628",0.852925285784005,8000
8000,"633",0.909286511051569,8000
8000,"674",0.814484139345241,8000
8000,"679",0.842891883131269,8000
8000,"702",0.89823307472497,8000
8000,"710",0.874292934205077,8000
8000,"711",0.884272634116,8000
8000,"715",0.909251382508122,8000
8000,"717",0.808022162795864,8000
8000,"719",0.839940720479095,8000
8000,"723",0.936478727575049,8000
8000,"732",0.903467074913907,8000
8000,"737",0.855771367778173,8000
8000,"739",0.847678031736805,8000
8000,"740",0.912001855711272,8000
8000,"747",0.919402258424789,8000
8000,"750",0.908430714449738,8000
8000,"761",0.877318493772024,8000
8000,"767",0.782681846682058,8000
8000,"768",0.689085131431952,8000
8000,"770",0.871129651339609,8000
8000,"771",0.734214088869116,8000
8000,"774",0.852376102408923,8000
8000,"776",0.861367787416761,8000
8000,"777",0.864160447668292,8000
8000,"791",0.86931661361681,8000
8000,"801",0.8894470335459,8000
8000,"804",0.86921163025898,8000
8000,"805",0.811206726808984,8000
8000,"867",0.830611447470127,8000
8000,"868",0.885718874087869,8000
8000,"872",0.888433912425317,8000
8000,"880",0.735921862066493,8000
8000,"894",0.83952538337262,8000
8000,"940",0.882365890954441,8000
8000,"941",0.882487326078682,8000
9000,"87",0.835234181440719,9000
9000,"88",0.71580825826447,9000
9000,"89",0.904021640488598,9000
9000,"92",0.908878717844804,9000
9000,"96",0.816618203527383,9000
9000,"97",0.837757169598134,9000
9000,"103",0.882506384041627,9000
9000,"152",0.850748905344818,9000
9000,"154",0.899836339755666,9000
9000,"167",0.765346454136692,9000
9000,"169",0.868847500513481,9000
9000,"171",0.728058726777161,9000
9000,"173",0.878441545051664,9000
9000,"204",0.803527067164931,9000
9000,"208",0.858662738951545,9000
9000,"211",0.86162170326291,9000
9000,"213",0.889992897579451,9000
9000,"214",0.882013523357426,9000
9000,"215",0.853325903735079,9000
9000,"223",0.873384532577963,9000
9000,"224",0.919298184678614,9000
9000,"229",0.892901424106641,9000
9000,"230",0.855037472415633,9000
9000,"231",0.882888240587447,9000
9000,"232",0.901646689024831,9000
9000,"236",0.880468420623278,9000
9000,"241",0.854203037256,9000
9000,"245",0.79428352930819,9000
9000,"246",0.868433206571464,9000
9000,"250",0.908271308802145,9000
9000,"251",0.909865435366278,9000
9000,"255",0.905846447595749,9000
9000,"257",0.887252008537555,9000
9000,"258",0.850091496797691,9000
9000,"259",0.8911268904314,9000
9000,"260",0.891240880957277,9000
9000,"264",0.879885627209915,9000
9000,"270",0.925328919986691,9000
9000,"276",0.909924322957363,9000
9000,"288",0.811734970848462,9000
9000,"293",0.876629281049489,9000
9000,"295",0.755418524559277,9000
9000,"297",0.866725836090803,9000
9000,"307",0.79221573988439,9000
9000,"322",0.87612188177381,9000
9000,"334",0.778493341950609,9000
9000,"342",0.876940969443614,9000
9000,"347",0.817418759878897,9000
9000,"358",0.864458204665882,9000
9000,"360",0.730779170061037,9000
9000,"364",0.901883215974537,9000
9000,"373",0.796863123494092,9000
9000,"380",0.571461181498449,9000
9000,"390",0.79915274962759,9000
9000,"406",0.783788972584848,9000
9000,"409",0.825484479761938,9000
9000,"413",0.868064485836816,9000
9000,"428",0.938896453454769,9000
9000,"437",0.897476161501864,9000
9000,"440",0.775544259025244,9000
9000,"442",0.740205722874887,9000
9000,"446",0.902978896720867,9000
9000,"465",0.91331902067095,9000
9000,"501",0.863021586787504,9000
9000,"520",0.841673519296028,9000
9000,"525",0.889047124033778,6443
9000,"528",0.865800821526885,9000
9000,"551",0.908393613348822,9000
9000,"586",0.863625801597209,9000
9000,"587",0.666682269679332,9000
9000,"591",0.900005497892133,9000
9000,"603",0.858172537862358,9000
9000,"608",0.936371103375884,9000
9000,"621",0.908427709966324,9000
9000,"625",0.904051285487646,9000
9000,"628",0.705849679062259,9000
9000,"633",0.909088773551215,9000
9000,"674",0.814541009944366,9000
9000,"679",0.833529379004776,9000
9000,"702",0.907240592347912,9000
9000,"710",0.803695663399713,9000
9000,"711",0.867806176644627,9000
9000,"715",0.906508502130167,9000
9000,"717",0.821742014346912,9000
9000,"719",0.832314988989852,9000
9000,"723",0.938244514744382,9000
9000,"732",0.906266479275915,9000
9000,"737",0.82577668631988,9000
9000,"739",0.855494917452266,9000
9000,"740",0.908579629933318,9000
9000,"747",0.936754523516158,9000
9000,"750",0.917330966810141,9000
9000,"761",0.877610358017832,9000
9000,"767",0.777060381379685,9000
9000,"768",0.648051899176602,9000
9000,"770",0.738916391865193,9000
9000,"771",0.713163661707003,9000
9000,"774",0.855674297640588,9000
9000,"776",0.896724869893652,9000
9000,"777",0.84240736822574,9000
9000,"791",0.866645533770128,9000
9000,"801",0.895794074195322,9000
9000,"804",0.876071864327815,9000
9000,"805",0.77743260739201,9000
9000,"867",0.809168931574889,9000
9000,"868",0.891543511741237,9000
9000,"872",0.897666680576714,9000
9000,"880",0.716997342771555,9000
9000,"894",0.829998268804765,9000
9000,"940",0.884952796520042,9000
9000,"941",0.877686836654422,9000
10000,"87",0.833971378061058,10000
10000,"88",0.712680634939378,10000
10000,"89",0.911099544274207,10000
10000,"92",0.889463892530349,10000
10000,"96",0.826032057025153,10000
10000,"97",0.850377854962591,10000
10000,"103",0.880440151393027,10000
10000,"152",0.843491937182771,10000
10000,"154",0.89537202030931,10000
10000,"167",0.768237743295313,10000
10000,"169",0.866224442978015,10000
10000,"171",0.711868472996166,10000
10000,"173",0.874399646934684,10000
10000,"204",0.806539391585886,10000
10000,"208",0.876277738557504,10000
10000,"211",0.83987062037671,10000
10000,"213",0.881876093111024,10000
10000,"214",0.882822724119238,10000
10000,"215",0.854882467966817,10000
10000,"223",0.863928944147785,10000
10000,"224",0.907125006719347,10000
10000,"229",0.896306864078526,10000
10000,"230",0.838285498725831,10000
10000,"231",0.898425811126421,10000
10000,"232",0.898570967580349,10000
10000,"236",0.885873796793111,10000
10000,"241",0.865586636255256,10000
10000,"245",0.796773867586218,10000
10000,"246",0.863502601035785,10000
10000,"250",0.903173737011618,10000
10000,"251",0.909405597064739,10000
10000,"255",0.897250171309094,10000
10000,"257",0.881898824138937,10000
10000,"258",0.85254506019181,10000
10000,"259",0.896965260270249,10000
10000,"260",0.880441215729533,10000
10000,"264",0.88508561440189,10000
10000,"270",0.916810243123396,10000
10000,"276",0.910680693312984,10000
10000,"288",0.816613988307563,10000
10000,"293",0.87705912457538,10000
10000,"295",0.779313815382665,10000
10000,"297",0.864473818898528,10000
10000,"307",0.768111056636395,10000
10000,"322",0.868636490271604,10000
10000,"334",0.772367849775843,10000
10000,"342",0.831917467637338,10000
10000,"347",0.830339891264701,10000
10000,"358",0.877703700471606,10000
10000,"360",0.743671374712015,10000
10000,"364",0.904131339283698,10000
10000,"373",0.794063851697939,10000
10000,"380",0.568319128744064,10000
10000,"390",0.76972253348436,10000
10000,"406",0.815812277585914,10000
10000,"409",0.823199306610339,10000
10000,"413",0.87027811900083,10000
10000,"428",0.94124989947282,10000
10000,"437",0.908471973339037,10000
10000,"440",0.793815525482747,10000
10000,"442",0.712332615732412,10000
10000,"446",0.909754557897879,10000
10000,"465",0.898314285551596,10000
10000,"501",0.879661927790505,10000
10000,"520",0.844249303292352,10000
10000,"525",0.8980918673866,6443
10000,"528",0.865162336073443,10000
10000,"551",0.911429567305622,10000
10000,"586",0.853116472599463,10000
10000,"587",0.670677287110237,10000
10000,"591",0.882629862011165,10000
10000,"603",0.831701564587531,10000
10000,"608",0.937698604053481,10000
10000,"621",0.922210824938546,10000
10000,"625",0.891114700359201,10000
10000,"628",0.699466100368058,10000
10000,"633",0.901803772209714,10000
10000,"674",0.796057280061969,10000
10000,"679",0.818448923426333,10000
10000,"702",0.904442126188173,10000
10000,"710",0.790000831841904,10000
10000,"711",0.873524211181356,10000
10000,"715",0.913846066849247,10000
10000,"717",0.80374392432908,10000
10000,"719",0.839698141202889,10000
10000,"723",0.937273996832459,10000
10000,"732",0.91163050290053,10000
10000,"737",0.820861314814727,10000
10000,"739",0.852457275699202,10000
10000,"740",0.913878242752024,10000
10000,"747",0.919497095832879,10000
10000,"750",0.921558061185019,10000
10000,"761",0.873164711280238,10000
10000,"767",0.761790554965058,10000
10000,"768",0.636941291529147,10000
10000,"770",0.74259505769384,10000
10000,"771",0.6980793907585,10000
10000,"774",0.848770833746341,10000
10000,"776",0.851026583570741,10000
10000,"777",0.857032312065828,10000
10000,"791",0.859833561081163,10000
10000,"801",0.880614043536676,10000
10000,"804",0.872798927275293,10000
10000,"805",0.776498051381227,10000
10000,"867",0.81043983319021,10000
10000,"868",0.890737626402893,10000
10000,"872",0.892180130075799,10000
10000,"880",0.69220195526424,10000
10000,"894",0.847436716839369,10000
10000,"940",0.868106153341762,10000
10000,"941",0.870609337063505,10000
20000,"87",0.803627172523027,20000
20000,"88",0.70708525457885,20000
20000,"89",0.885300684059582,20000
20000,"92",0.876487807191207,20000
20000,"96",0.791113908259223,20000
20000,"97",0.804765611313775,20000
20000,"103",0.870823977317543,20000
20000,"152",0.836414788416164,20000
20000,"154",0.87592369547239,20000
20000,"167",0.75753376633175,20000
20000,"169",0.844184559065771,20000
20000,"171",0.715529956118055,20000
20000,"173",0.849733198351604,20000
20000,"204",0.795345031185305,20000
20000,"208",0.834745709381433,20000
20000,"211",0.816183793773364,20000
20000,"213",0.850531547513151,20000
20000,"214",0.869704123155055,20000
20000,"215",0.837093972147414,20000
20000,"223",0.855566100237669,20000
20000,"224",0.875752006042675,20000
20000,"229",0.870846827886803,20000
20000,"230",0.845758968785707,20000
20000,"231",0.888179425689745,20000
20000,"232",0.86144425649819,20000
20000,"236",0.855083951542907,20000
20000,"241",0.826469480594999,20000
20000,"245",0.790439976063886,20000
20000,"246",0.849905966270363,20000
20000,"250",0.868279636264679,20000
20000,"251",0.88032453655558,20000
20000,"255",0.87777795600121,20000
20000,"257",0.861074061805504,20000
20000,"258",0.841511595939749,20000
20000,"259",0.84946807607289,20000
20000,"260",0.860488218658977,20000
20000,"264",0.864882691677082,20000
20000,"270",0.88257449160724,20000
20000,"276",0.877841745457203,20000
20000,"288",0.827076426124655,20000
20000,"293",0.845825285054173,20000
20000,"295",0.764135887791751,20000
20000,"297",0.846142512397447,20000
20000,"307",0.776140645235682,20000
20000,"322",0.856314879647003,20000
20000,"334",0.781526075536068,20000
20000,"342",0.789320707765235,20000
20000,"347",0.812823746036331,20000
20000,"358",0.860158301638784,20000
20000,"360",0.725772631111836,20000
20000,"364",0.882518026837297,20000
20000,"373",0.800238221171575,20000
20000,"380",0.593857911711972,20000
20000,"390",0.768510507197387,20000
20000,"406",0.755351737234111,20000
20000,"409",0.792441911012786,20000
20000,"413",0.844038549666842,20000
20000,"428",0.919734071256223,20000
20000,"437",0.894501041794701,20000
20000,"440",0.761523519164075,20000
20000,"442",0.72520461743964,20000
20000,"446",0.879273940292159,20000
20000,"465",0.89243310777518,20000
20000,"501",0.859704194181919,20000
20000,"520",0.821291805028934,20000
20000,"525",0.858775373692965,6443
20000,"528",0.84122471200697,20000
20000,"551",0.907466207687108,20000
20000,"586",0.842485695195748,20000
20000,"587",0.712226946456796,20000
20000,"591",0.871535823824285,20000
20000,"603",0.849784118603398,20000
20000,"608",0.926705932637332,20000
20000,"621",0.904185924166144,20000
20000,"625",0.876834915601371,20000
20000,"628",0.736895474619891,20000
20000,"633",0.891053359966727,20000
20000,"674",0.784461458382566,20000
20000,"679",0.802024948137529,20000
20000,"702",0.890003374905328,20000
20000,"710",0.797443209380094,20000
20000,"711",0.856452461035433,20000
20000,"715",0.888770795142535,20000
20000,"717",0.800842554999683,20000
20000,"719",0.808313836048931,20000
20000,"723",0.92142283314121,20000
20000,"732",0.885832802481014,20000
20000,"737",0.819944155476738,20000
20000,"739",0.840352324970741,20000
20000,"740",0.886606620841397,20000
20000,"747",0.900753960384466,20000
20000,"750",0.916093790027314,20000
20000,"761",0.859038146562961,20000
20000,"767",0.760552693394641,20000
20000,"768",0.629128866409246,20000
20000,"770",0.800314100731102,20000
20000,"771",0.703924808716393,20000
20000,"774",0.83231289275532,20000
20000,"776",0.820006418444354,20000
20000,"777",0.823847096947344,20000
20000,"791",0.842576685725096,20000
20000,"801",0.866329728561608,20000
20000,"804",0.861325800724427,20000
20000,"805",0.790068613011311,20000
20000,"867",0.798927913949673,20000
20000,"868",0.873637756775348,20000
20000,"872",0.881568140157758,20000
20000,"880",0.705322783153827,20000
20000,"894",0.826565377020388,20000
20000,"940",0.851429178363991,20000
20000,"941",0.8586557073242,20000
50000,"87",0.832811468168257,50000
50000,"88",0.698550853679818,50000
50000,"89",0.913959002162802,50000
50000,"92",0.879594441904578,50000
50000,"96",0.814132434898316,50000
50000,"97",0.838215366681486,50000
50000,"103",0.865537764155089,50000
50000,"152",0.82249145631476,50000
50000,"154",0.886873454798198,50000
50000,"167",0.746455611054797,50000
50000,"169",0.847845132651205,50000
50000,"171",0.713186014350299,50000
50000,"173",0.84141799349581,50000
50000,"204",0.799954796382563,50000
50000,"208",0.86030741824014,50000
50000,"211",0.849186177591275,50000
50000,"213",0.874102678865103,50000
50000,"214",0.841862363572266,50000
50000,"215",0.85815027662706,50000
50000,"223",0.86618869160678,50000
50000,"224",0.901111103618778,50000
50000,"229",0.889014033850582,50000
50000,"230",0.772425330754555,50000
50000,"231",0.894583619739811,50000
50000,"232",0.874555908856322,50000
50000,"236",0.882293391171671,50000
50000,"241",0.856356402174746,50000
50000,"245",0.785651356662138,50000
50000,"246",0.859524975000205,50000
50000,"250",0.878385243906579,50000
50000,"251",0.907592825809952,50000
50000,"255",0.891386588094137,50000
50000,"257",0.877285913795054,50000
50000,"258",0.839929350801554,50000
50000,"259",0.896882533938554,50000
50000,"260",0.882903154878172,50000
50000,"264",0.874361736805465,50000
50000,"270",0.916813254140787,50000
50000,"276",0.903844746348593,50000
50000,"288",0.803531891915257,50000
50000,"293",0.872213159167577,50000
50000,"295",0.763620523931227,50000
50000,"297",0.86090016148308,50000
50000,"307",0.764270222169023,50000
50000,"322",0.84422739244935,50000
50000,"334",0.767611500833506,50000
50000,"342",0.835608015071089,50000
50000,"347",0.80737851323548,50000
50000,"358",0.86542828266774,50000
50000,"360",0.724260761891904,43337
50000,"364",0.902950531184082,50000
50000,"373",0.792512947639472,50000
50000,"380",0.574851231558285,50000
50000,"390",0.762179884169321,50000
50000,"406",0.729337948101673,50000
50000,"409",0.82669853449846,50000
50000,"413",0.845831730882658,50000
50000,"428",0.935973489433893,50000
50000,"437",0.89211145500417,50000
50000,"440",0.787559420283084,50000
50000,"442",0.71656171508873,50000
50000,"446",0.904229333581084,50000
50000,"465",0.887310807494972,50000
50000,"501",0.869349440531718,50000
50000,"520",0.833595835926332,50000
50000,"525",0.88620599644086,6443
50000,"528",0.856001782581882,50000
50000,"551",0.834967139684454,50000
50000,"586",0.84801107055184,50000
50000,"587",0.677683647162841,50000
50000,"591",0.875822728256845,50000
50000,"603",0.81777160634716,50000
50000,"608",0.938707922722306,50000
50000,"621",0.906544479879904,50000
50000,"625",0.865346696655249,50000
50000,"628",0.694924907286249,50000
50000,"633",0.902644011720713,50000
50000,"674",0.798252170499515,31729
50000,"679",0.824768473877437,50000
50000,"702",0.883029234724657,50000
50000,"710",0.795246175931375,50000
50000,"711",0.869332684890257,50000
50000,"715",0.901431414262272,50000
50000,"717",0.792422273068111,50000
50000,"719",0.837421964739172,50000
50000,"723",0.928319536843979,50000
50000,"732",0.908183890258089,50000
50000,"737",0.821804125066507,50000
50000,"739",0.839896461841779,50000
50000,"740",0.912393348508734,50000
50000,"747",0.913580588378001,50000
50000,"750",0.90465284949768,50000
50000,"761",0.863529895842215,50000
50000,"767",0.739359211966939,50000
50000,"768",0.610231291450446,50000
50000,"770",0.74727617183444,50000
50000,"771",0.685089666099937,50000
50000,"774",0.845203115693219,50000
50000,"776",0.845981012809567,50000
50000,"777",0.843220152307017,50000
50000,"791",0.850977489619147,50000
50000,"801",0.875005739175228,48871
50000,"804",0.858236371537322,50000
50000,"805",0.760874356121338,50000
50000,"867",0.799899624628498,50000
50000,"868",0.884091062999173,50000
50000,"872",0.893007954366309,50000
50000,"880",0.688742383291249,50000
50000,"894",0.834680343412225,50000
50000,"940",0.863996744118996,50000
50000,"941",0.844336654735092,31279
